aon,total_mou,total_data_usage
1077,876.0799999999997,0.0
2764,16773.11,2398.37
1370,2849.06,0.0
2377,7237.900000000003,0.0
2953,3276.4500000000016,0.0
425,583.0500000000001,1047.57
1115,2918.78,0.0
1550,5760.31,0.0
3646,7327.7300000000005,0.0
369,28243.040000000005,0.0
2320,4082.490000000001,0.0
604,2394.8199999999993,3322.92
2973,4313.699999999999,0.0
1940,6447.919999999999,0.0
918,15571.449999999992,92.55
1449,1195.2,0.0
343,2296.98,895.26
1648,2922.42,0.0
197,5386.59,0.0
1290,7316.649999999998,0.0
1570,13865.250000000002,0.0
661,2592.9399999999996,21.7
3107,9017.029999999999,2.0
420,8532.849999999999,1.42
371,8543.65,0.0
199,3496.25,0.0
776,196.28,0.0
762,19760.24000000001,0.0
1708,2175.08,0.0
1004,12411.579999999996,4684.0599999999995
2119,13079.02,0.0
3203,10233.320000000003,301.72
892,2130.3900000000003,0.0
1329,114.41000000000003,0.0
3651,1225.1899999999998,0.0
1099,33565.030000000006,25.88
3571,17883.879999999997,428.76
435,2075.0999999999995,1224.97
476,18413.03,1502.71
3651,8200.089999999998,3.0
2918,7452.04,119.86
646,9067.91,0.0
1472,3087.47,2135.6099999999997
2404,3437.630000000002,478.53
2912,17068.040000000005,1892.1599999999999
994,6898.819999999998,0.0
1706,4763.850000000002,0.0
957,5873.32,0.0
3058,929.51,1367.48
2552,2992.46,3008.3900000000003
1022,90100.44,1.0
335,1888.2700000000004,0.0
2264,2249.7,0.0
1197,2374.000000000001,3944.9699999999993
2406,1146.12,0.0
315,1587.2,0.0
1059,12469.619999999995,4331.799999999999
855,13911.970000000001,0.0
1252,2291.0400000000004,0.0
2503,0.0,0.0
487,18569.01999999999,0.0
3651,3023.6900000000005,0.0
982,19784.439999999995,3571.32
1308,3779.420000000001,0.0
1301,1955.88,0.0
2875,12384.959999999997,0.0
265,411.84,0.0
1168,10400.040000000006,1.12
3069,3566.820000000001,0.0
490,2385.980000000001,0.0
334,554.26,1585.43
399,6106.4000000000015,0.0
184,5118.179999999999,1790.9499999999998
827,11819.789999999999,0.0
340,11536.290000000003,0.0
1150,7238.66,0.0
1916,1464.48,252.15
630,2119.390000000001,0.0
2267,7351.969999999999,18.81
382,10529.879999999997,15.73
472,4307.620000000002,0.0
1225,854.9599999999997,0.0
264,2172.080000000001,1032.44
1084,4816.300000000001,707.82
1304,1278.46,288.35
2269,8714.86,0.0
714,3020.12,0.0
510,17453.24,0.0
2086,3306.9600000000005,0.0
562,1080.9699999999996,0.0
1112,11937.219999999996,0.0
675,11645.650000000005,8.0
1505,462.9399999999999,0.0
688,2575.41,0.0
284,5755.049999999998,0.0
1320,3133.9700000000007,0.0
2875,4366.060000000001,2344.23
901,24532.96000000001,9349.98
492,2085.46,0.0
212,5417.49,2850.35
1238,24803.519999999993,0.0
1248,793.8,1668.6499999999999
243,2220.12,0.0
3227,16402.269999999997,0.0
413,3714.4299999999994,0.0
2277,275.2899999999999,5702.75
1511,2980.2200000000003,0.0
1059,1675.51,0.0
534,3442.83,2026.9
455,3950.5,0.0
3023,4811.08,0.0
542,5864.509999999998,0.0
242,4453.510000000001,122.98
1950,7882.169999999999,0.0
3227,3030.1299999999997,0.0
758,11443.860000000002,0.0
716,5262.88,5.87
295,4307.2300000000005,4735.0999999999985
717,2462.2200000000003,2283.87
331,5067.669999999999,0.0
2795,1760.9700000000003,2149.93
1665,3762.3600000000015,0.0
2885,8230.8,0.0
1675,12050.31,4791.030000000001
213,9226.080000000004,0.0
647,487.97999999999996,5970.179999999999
2210,6646.400000000001,0.0
297,4010.5099999999998,0.0
3470,5461.71,0.0
654,13877.779999999997,0.0
466,4550.119999999999,725.39
1293,16819.76,22.03
493,3427.980000000002,0.0
1487,9669.909999999998,6228.150000000001
2222,7431.030000000001,0.0
357,1374.0200000000002,0.0
450,6228.740000000002,647.91
740,3736.2000000000007,0.0
2811,5406.779999999999,0.0
444,565.45,1432.83
212,5614.48,0.0
1064,3254.4700000000003,0.0
2001,8359.029999999999,0.0
234,923.8400000000001,0.0
669,2387.0699999999997,117.91
2715,7224.72,0.0
454,2188.74,0.0
364,229.28000000000003,436.32
592,1586.1899999999994,0.0
1214,3010.27,1.0
2853,4794.92,0.0
1553,1251.88,0.0
839,5242.99,0.0
345,12012.160000000003,0.0
1604,4784.4000000000015,46.699999999999996
2405,10870.050000000001,0.0
3651,5188.03,0.0
767,3330.380000000002,0.0
3023,6171.160000000001,0.0
1683,9398.68,0.0
361,12201.729999999998,0.0
692,21541.350000000002,0.0
2891,6434.64,0.0
981,13582.29,0.0
355,6665.29,0.0
3651,6608.96,4077.88
239,12135.930000000002,2.0
975,19979.55999999999,0.0
1158,1797.7200000000003,0.0
1711,15630.549999999994,4378.259999999999
490,2491.6900000000005,0.0
882,1440.1500000000005,0.0
1804,5181.11,0.0
466,4132.910000000001,0.0
529,7530.639999999997,476.66999999999996
3052,2474.7899999999995,0.0
702,2696.9900000000002,796.0699999999999
2048,5543.530000000001,31104.269999999997
2372,4614.56,0.0
222,9597.139999999998,1.0
811,5114.32,0.0
1409,2928.2299999999996,1599.5199999999998
3651,12900.140000000003,0.0
1346,11307.130000000001,17.14
2301,2202.15,1.0
659,918.2899999999997,568.5300000000001
196,8467.110000000002,1.01
891,2140.8600000000006,0.0
571,31125.699999999997,6124.460000000001
375,6209.710000000001,0.0
648,2976.35,0.0
1967,2606.000000000001,0.0
255,2610.0100000000007,0.0
1032,1639.54,0.0
328,0.0,5873.99
2635,2516.1900000000005,0.0
2839,1116.4699999999998,0.0
3094,13132.55,0.0
1391,2320.8199999999997,1034.68
495,12227.489999999996,0.0
2891,7916.9699999999975,0.0
1748,10196.41,0.0
614,12484.699999999993,0.0
261,18295.569999999996,0.0
247,10983.049999999996,0.0
2338,9499.529999999997,867.52
207,513.31,3605.84
2153,9331.729999999998,166.56
1123,10978.760000000002,0.0
2620,6618.639999999999,0.0
1501,9501.679999999998,0.0
1747,2062.57,0.0
2830,13806.310000000003,1732.8999999999999
327,713.9599999999999,483.40000000000003
961,20198.480000000007,3459.0400000000004
395,31437.410000000014,1.0
1676,4971.310000000002,0.0
1317,13118.820000000003,1078.5900000000001
372,7882.400000000001,0.0
291,4709.58,0.0
341,631.8,0.0
562,5162.99,0.0
1073,4039.7200000000007,0.0
1447,9586.829999999996,4931.8
257,9683.199999999997,0.0
2527,34732.919999999984,4496.400000000001
734,8132.6100000000015,14372.050000000003
189,1575.4699999999993,8292.02
263,10123.129999999996,1749.1
286,4075.979999999999,1.08
1192,5809.42,4407.67
3448,5257.490000000002,0.0
2372,36891.48000000002,4126.2699999999995
1041,4465.300000000001,2898.25
437,2386.249999999999,0.0
1727,4030.2499999999995,0.0
1159,3867.489999999999,0.0
413,8991.470000000001,0.0
2925,5443.790000000001,8528.52
188,10564.13,2559.0
1593,17473.630000000005,0.0
362,3529.850000000001,970.14
626,7862.4400000000005,1068.97
1921,5294.65,0.0
1313,9075.039999999997,594.98
701,26543.309999999987,12398.16
181,1292.9500000000005,2190.8599999999997
485,11945.950000000003,0.0
959,5165.759999999999,0.0
721,20854.429999999997,0.0
365,1048.1799999999998,1406.19
1071,17030.609999999997,0.0
564,18763.52,1.03
741,4530.340000000001,1213.04
781,13854.000000000002,7345.03
1239,2293.8500000000004,0.0
1534,9242.810000000001,0.0
935,728.8799999999999,5926.22
651,10452.839999999998,0.0
787,2526.5,0.0
235,1705.62,0.0
803,2246.2400000000002,176.74
619,4627.369999999999,0.0
2808,21334.72,1075.11
643,4915.869999999998,0.0
585,438.19000000000005,4641.55
1096,31822.53000000001,0.0
2052,1343.5500000000002,0.0
662,9451.079999999996,0.0
3107,2841.13,0.0
486,4874.85,0.0
235,1960.9099999999999,615.15
754,45489.84,3.49
484,637.07,4433.7300000000005
987,11467.369999999999,272.54
1509,969.02,0.0
2100,7539.379999999999,50.82
875,1608.7699999999993,0.0
184,9730.07,1852.3500000000001
3651,8570.93,0.0
1472,4001.2999999999997,0.0
184,2654.56,2099.75
762,0.0,189.8
1973,15217.73,0.0
199,6923.709999999999,2695.1499999999996
548,1455.97,821.8499999999999
3140,30331.03,0.0
3164,20549.019999999997,4527.259999999999
774,11225.28,0.0
194,2324.350000000001,3134.0400000000004
815,1898.1600000000003,4690.17
1261,0.0,0.0
1795,3578.1199999999994,0.0
551,396.91,0.0
751,507.08,30.48
612,1626.75,0.0
1361,12257.049999999996,14.02
2896,885.94,0.0
480,21666.109999999997,0.0
996,7172.39,124.21
1906,16239.879999999994,1264.9099999999999
207,965.1899999999999,551.09
3517,2939.11,731.02
329,1891.0899999999995,0.0
214,18536.830000000005,5719.159999999999
2751,6234.579999999999,0.0
487,1934.78,0.0
832,4722.700000000001,2.0
809,2192.9100000000003,1.0
3651,5557.639999999999,0.0
1246,13796.029999999999,2952.11
558,14310.069999999998,5.48
1059,7458.449999999996,0.0
986,9483.449999999997,0.0
3077,6399.08,0.0
1254,2325.4099999999994,137.85
245,7470.589999999999,0.0
1840,7073.07,0.0
3229,13325.069999999998,0.0
1007,2223.85,0.0
282,11978.900000000007,1.0
937,5458.32,0.0
811,16390.43,0.0
718,6382.509999999998,4.5
3107,5405.519999999998,0.0
287,4669.560000000001,1001.22
642,7420.279999999999,0.0
1184,4734.27,0.0
308,12067.570000000003,0.0
565,2829.800000000001,64.25
650,2005.46,0.0
392,3537.05,0.0
2793,5458.009999999999,0.0
1466,3925.7799999999997,0.0
582,2689.0699999999997,62.79
900,5596.93,218.37
3155,2011.2500000000005,1.12
478,4363.480000000001,0.0
1022,3647.650000000001,0.0
276,6.8100000000000005,369.97999999999996
889,3185.78,0.0
226,2066.75,0.0
1179,7641.84,0.0
833,1969.6700000000008,0.0
1299,16787.710000000003,0.0
492,1482.1000000000001,62.9
229,81.84000000000002,7.04
2327,30856.860000000015,0.0
444,2681.86,0.0
2012,3001.14,1758.0
210,4539.09,1130.63
2087,12297.770000000008,7636.6
744,24683.50000000001,414.1
770,3347.7200000000007,449.21000000000004
1501,3941.91,0.0
364,2675.39,0.0
698,13511.02,0.0
523,37057.04999999999,0.0
664,1323.2399999999998,1.0
491,9045.110000000002,0.0
1400,2285.57,375.16
3072,5251.699999999998,1220.38
280,4141.669999999998,0.0
531,8613.970000000001,0.0
2108,8011.390000000001,4558.49
1680,4758.15,0.0
340,2928.250000000001,0.0
219,1616.8700000000003,1930.23
2111,12730.479999999996,0.0
290,2285.66,0.0
347,2346.78,0.0
1202,7314.469999999999,0.0
846,13440.43,0.0
2372,24765.69,0.0
880,9281.88,0.0
2054,5824.110000000001,0.0
405,5805.76,1176.95
849,2327.42,0.0
895,41188.67999999999,3445.7099999999996
914,1481.5900000000001,6452.21
1998,5597.449999999998,5320.36
281,2268.3100000000004,0.0
362,3368.1500000000005,3864.51
326,21823.300000000003,5970.95
478,1796.5800000000004,0.0
1013,6567.759999999998,0.0
2847,15694.130000000006,1425.9599999999998
2971,4117.71,0.0
553,8095.11,0.0
3545,5822.96,1592.71
193,2057.3800000000006,0.0
282,1280.0199999999998,0.0
1525,0.0,0.0
249,2279.0699999999997,633.08
2787,16069.73,1.0
242,28.290000000000003,1630.17
190,27557.190000000013,0.0
384,11184.730000000003,0.0
737,1921.46,0.0
239,5266.830000000001,2.14
709,11705.070000000007,0.0
2195,8668.639999999996,0.0
614,5235.220000000001,0.0
1473,4122.670000000001,0.0
564,6682.43,0.0
1131,3978.1499999999996,9191.83
1008,3355.750000000001,849.12
945,10165.930000000002,96.24
959,585.8900000000001,180.29000000000002
3343,1126.2600000000002,4632.57
3440,265.18,4271.250000000001
971,1922.2100000000003,141.62
2366,6820.950000000003,5737.590000000001
219,196.42000000000004,1870.08
401,42069.600000000006,2.0
893,3839.3700000000003,0.99
2803,5380.3,0.0
1144,2160.1200000000013,0.0
2130,2620.66,2084.05
445,8531.239999999998,4.0
1742,2164.06,2055.9799999999996
935,7195.269999999999,0.0
235,4284.870000000001,0.0
272,6921.579999999997,190.28
1005,2632.34,0.0
2470,14024.090000000002,8.74
2494,4104.820000000001,0.0
429,0.0,8298.95
740,4481.849999999999,0.0
1913,5258.3499999999985,33.42
945,5972.5300000000025,39.86
1334,15946.369999999997,0.0
1808,4775.89,0.0
492,2301.9400000000005,0.0
687,3630.640000000001,6582.39
1343,4229.810000000001,365.3
3107,945.1800000000001,2966.7599999999998
486,2682.3300000000004,5442.9400000000005
550,21712.579999999994,0.0
1983,3623.710000000001,0.0
1507,1534.3500000000001,0.0
3651,3931.98,0.0
225,3025.959999999999,0.0
642,1670.0900000000001,0.0
327,293.62999999999994,3750.5200000000004
2293,4517.44,56.91
1435,8873.199999999999,2891.01
2241,4952.969999999999,0.0
3651,2097.54,0.0
728,6764.410000000001,0.0
704,1987.4700000000003,206.14
1938,5823.9800000000005,0.0
222,16.04,2740.29
1126,8540.939999999999,0.0
332,3352.33,0.0
491,14548.339999999998,2552.3
771,487.6,3704.61
233,1330.3400000000004,0.0
195,1443.4799999999996,3792.19
269,1455.7100000000003,0.0
285,2177.83,0.0
923,2345.9400000000005,0.0
376,6261.300000000001,0.0
344,2187.0299999999997,0.0
516,2868.5399999999995,0.0
565,4954.33,0.0
2075,6569.829999999999,328.3
2579,10043.6,0.0
3281,2363.71,0.0
1472,2028.2299999999996,6064.03
3057,3234.8800000000015,966.1899999999999
586,5147.7199999999975,210.99
1437,6663.270000000003,182.35999999999999
1568,17878.860000000004,0.0
198,54988.37,6.19
1526,10584.149999999998,0.0
2827,5161.800000000001,0.0
1442,1427.7700000000002,2508.98
366,2538.3299999999995,825.9499999999999
669,448.93000000000006,789.53
198,631.3699999999998,2953.22
381,13113.679999999997,0.0
2983,5501.18,1177.96
270,492.2800000000001,339.58000000000004
507,5448.8499999999985,0.0
2422,3475.1700000000005,81.81
2018,6507.63,0.0
1187,1859.6400000000006,0.0
468,2393.5,0.0
2779,28853.120000000006,0.0
461,6650.289999999998,0.0
751,6231.789999999996,0.0
466,11511.78,7.0
869,28256.819999999996,3309.29
245,6.2700000000000005,4411.03
213,1626.5599999999995,0.0
693,993.1400000000002,0.0
579,4026.419999999999,0.0
410,4200.66,5943.01
1095,6149.410000000001,0.0
507,5131.490000000001,3046.64
2410,2948.170000000001,0.0
362,10655.62,0.0
1717,8255.559999999996,0.0
552,55.220000000000006,2933.0399999999995
298,1306.3600000000001,0.0
280,3934.0300000000007,20.86
371,1264.7600000000002,0.0
297,45534.549999999996,0.0
2662,8304.76,0.0
294,598.35,0.0
1162,4320.760000000003,349.57
816,2792.6,5402.73
305,4633.7,0.0
3050,5996.760000000003,1019.0
1222,3997.3599999999997,0.0
1312,2072.4400000000005,0.0
1570,3647.9999999999995,0.0
1018,793.8500000000001,0.0
728,1891.9000000000008,208.73000000000002
2169,3843.949999999999,3548.21
1574,2417.68,0.0
229,7464.800000000002,396.84
630,10737.210000000003,0.0
1309,6805.870000000001,0.0
1776,43581.76,1487.38
1486,3490.9200000000005,0.0
748,8429.14,0.0
372,8547.849999999997,0.0
576,3658.1500000000005,0.0
219,8307.58,0.0
230,788.54,51.37
1784,3804.99,0.0
220,126.05999999999995,881.6999999999999
3164,1390.0999999999992,0.0
3089,28240.709999999995,0.0
1560,3126.7499999999995,0.0
1033,24621.92,5.0
1960,2741.650000000001,0.0
2247,12845.639999999996,4.0
325,12674.360000000004,0.0
490,10791.999999999996,84.54
1071,2264.7700000000004,0.0
2637,1960.24,0.0
1284,2496.7999999999997,0.0
758,4346.4,625.4900000000001
746,11523.489999999993,2007.19
565,2416.7999999999997,0.0
2367,11874.27,961.11
946,50131.489999999976,3.0
321,7002.569999999999,0.0
665,16551.81000000001,0.0
945,3535.169999999999,0.0
1624,2639.77,0.0
2372,7624.729999999999,0.0
2167,1017.7799999999997,0.0
607,3517.9100000000008,0.0
892,1236.29,493.34000000000003
836,10727.12,0.0
856,1378.83,698.4000000000001
858,1415.46,0.0
1473,15030.450000000004,0.0
1253,3171.519999999999,698.44
2372,5451.389999999999,382.8
830,5882.020000000001,0.0
941,5263.34,0.0
188,2323.82,1.0
847,5261.7699999999995,2682.61
391,6845.819999999996,0.0
295,3832.2999999999993,0.0
3651,10911.879999999997,17.39
992,27856.7,0.0
972,2795.650000000002,0.0
1911,3034.5400000000004,4995.69
2739,1367.7799999999997,0.0
694,9649.47,0.0
1455,13880.679999999998,0.0
208,7326.110000000001,48.36
1195,6374.500000000001,0.0
450,1268.77,0.0
475,4209.059999999999,0.0
714,4659.27,0.0
1355,16093.960000000001,1278.42
840,11345.939999999997,2.01
859,6684.929999999998,420.27
3651,4300.84,3000.45
686,1749.6500000000003,3110.84
1362,813.0699999999999,0.0
2881,2154.57,0.0
2969,6437.899999999999,7.15
1312,0.0,0.0
282,32580.189999999995,1.0
1090,780.6599999999999,0.0
2841,1579.4999999999998,0.0
892,4371.889999999999,2521.6
796,5110.099999999999,0.0
724,38242.88,3360.0299999999997
3651,29387.350000000006,29.37
664,1106.02,0.0
489,12586.850000000002,0.0
249,577.8000000000001,0.0
2533,17744.079999999998,0.0
475,4581.819999999998,460.7
221,2157.58,88.91000000000001
847,2474.149999999999,0.0
1820,3446.770000000001,0.0
2518,4218.31,0.0
1932,3817.7599999999993,95.67
1036,2087.91,0.0
247,4388.84,0.0
487,5818.579999999998,0.0
3107,3890.090000000001,0.0
1713,3393.88,2105.4700000000003
1102,560.25,1390.2199999999998
478,2325.349999999999,146.2
554,13566.980000000003,845.8100000000001
565,2018.97,0.0
258,8172.709999999997,3.43
3478,9199.529999999997,0.0
1695,3856.8199999999997,0.0
2531,6207.659999999999,0.0
346,4493.769999999999,0.0
513,1971.2900000000002,0.0
493,3048.79,0.0
933,8353.24,614.01
1280,14764.599999999993,0.0
388,12160.630000000001,0.0
1329,2767.7699999999995,1639.63
898,38214.279999999984,9866.739999999998
388,4919.87,1266.36
3108,7751.0300000000025,1.02
436,4045.81,1.0
1189,0.0,0.0
494,11179.319999999998,3281.76
1284,5233.12,2192.88
1443,3624.0600000000004,954.6800000000001
1452,9649.980000000003,879.66
816,3944.729999999999,0.0
383,2532.7200000000003,0.0
643,1695.1000000000001,0.0
486,20260.78,531.84
372,5032.56,0.0
2457,31603.519999999997,0.0
1267,0.0,476.83
3140,6993.409999999998,0.0
1047,1551.87,0.0
1941,30931.280000000002,0.0
857,6724.569999999999,2.03
1745,48852.01999999999,1031.45
264,14179.099999999993,0.0
2904,6663.610000000001,0.0
185,5974.160000000001,0.0
3019,8365.53,13268.560000000001
692,341.36999999999995,0.0
3248,1419.96,0.0
452,6188.249999999998,1.0
2863,24993.58999999999,5944.1
440,690.8199999999996,1145.24
2895,3001.6600000000003,0.0
3651,11377.249999999998,0.0
1184,11656.770000000006,16.09
2372,4086.48,0.0
1394,2076.4,0.0
2867,10527.240000000002,0.0
1325,3104.239999999999,0.0
992,7718.139999999999,0.0
1776,0.0,0.0
2947,2146.11,2399.04
1472,2233.8900000000003,0.0
321,6260.47,1261.31
658,3570.580000000001,0.0
1015,1035.94,3653.88
787,240.54,0.0
889,2017.4900000000002,0.0
3018,9570.47,0.0
509,552.9099999999999,1387.91
868,8278.019999999999,0.0
432,2903.94,0.0
615,18356.17000000001,0.0
467,788.5,0.0
1124,1184.87,7713.9400000000005
2569,26393.56,11.0
1143,6641.090000000001,0.0
826,664.7099999999998,0.0
1168,2643.550000000001,16.64
1725,3940.32,0.0
2707,3906.380000000002,0.0
1563,7935.139999999999,0.0
522,3130.76,0.0
1050,23124.60000000001,3.93
1687,2675.980000000001,0.0
2229,12604.100000000004,0.0
807,6110.28,0.0
1686,27146.090000000007,2103.9300000000003
218,4004.9700000000007,4.71
643,11934.339999999995,5001.07
1155,2217.4799999999996,0.0
983,4977.109999999998,4189.76
401,1185.0399999999995,0.0
275,7761.899999999999,9008.710000000001
778,7192.539999999998,0.0
841,21485.440000000002,0.0
585,12311.970000000001,1.08
2369,11258.290000000006,4189.56
370,16621.009999999995,0.0
852,4769.67,0.0
2168,5250.939999999999,0.0
1866,748.21,147.57
3045,3846.3000000000015,0.0
446,953.3299999999998,0.0
1207,2198.56,739.61
1626,5852.130000000001,0.0
459,10782.300000000003,0.0
1936,3658.7000000000003,0.0
932,70885.73,2.0
1297,3052.5600000000004,129.59
2802,4959.480000000004,459.79
2895,22665.550000000007,0.0
850,771.8100000000001,29.45
2286,5808.339999999997,4854.36
650,2077.4,652.02
2554,4937.190000000001,0.0
2029,2240.8799999999997,5322.97
2597,9006.529999999999,7993.039999999999
2775,9554.56,0.0
1035,5102.92,3.0
1211,9662.48,9074.77
923,4310.999999999999,0.0
359,3305.9900000000007,0.0
1234,3646.9199999999996,12352.609999999999
3107,3735.3099999999995,843.23
1877,6635.65,91.23
467,7226.28,0.0
233,3089.7299999999996,622.36
2886,2016.8000000000002,0.0
216,8824.679999999995,1.0
747,1807.9600000000012,0.0
2891,4122.800000000001,0.0
317,7764.239999999999,759.6600000000001
3245,29529.449999999997,423.24
313,0.0,902.88
466,4115.71,0.0
562,6415.249999999998,1830.5900000000004
829,4761.14,0.0
1506,3469.1699999999996,45.66
726,5482.809999999997,1162.01
480,12014.92,31.869999999999997
1012,6098.769999999999,0.52
2930,2836.8199999999993,0.0
1048,2101.22,627.2399999999999
910,2737.400000000001,0.0
791,1229.01,8063.799999999999
1782,3652.1600000000003,342.03999999999996
369,7391.8099999999995,0.0
303,5322.95,2.6899999999999995
637,1224.6500000000003,127.74
2240,4826.9400000000005,0.0
1324,31380.18,32548.53
504,8023.160000000003,0.0
193,11591.879999999997,0.0
364,1701.0900000000004,678.16
332,13802.070000000002,869.98
3072,3566.45,0.0
1323,5578.56,1746.8899999999999
495,4449.75,0.0
441,7010.289999999999,0.0
537,2210.14,0.0
282,2445.1300000000006,1274.25
1057,563.36,928.25
280,8302.409999999998,1880.29
677,729.0900000000004,7481.280000000001
1867,14887.369999999995,0.0
233,2241.5599999999995,2412.7
389,3742.3899999999985,34.17
456,2229.44,1.0
394,13706.200000000003,0.0
1792,5758.499999999998,0.0
1065,4890.29,0.0
253,5927.249999999998,0.0
3290,7661.0599999999995,8862.550000000001
2053,13674.000000000002,0.0
374,16680.329999999994,848.51
628,52726.90000000001,0.0
3164,4172.969999999999,0.0
681,3258.3,62.82
1058,3057.360000000001,0.0
339,680.9300000000001,0.0
385,15439.040000000003,76.83
389,940.4399999999998,0.0
2587,8733.64,0.0
230,25793.81999999999,4371.6900000000005
783,6849.870000000002,0.0
1228,8851.819999999998,0.0
1586,5860.52,0.0
3651,2636.09,0.0
269,347.91999999999996,972.01
941,757.22,0.0
542,2034.0399999999995,370.76
789,19677.890000000007,0.0
537,1843.6599999999999,0.0
396,9025.579999999998,302.40999999999997
1130,4819.459999999999,0.0
317,2961.0899999999992,0.0
1713,4897.050000000002,0.0
1526,14024.599999999997,0.0
1142,3617.86,0.0
3226,7200.120000000002,0.0
437,562.27,541.37
654,508.85000000000014,3240.89
574,7421.57,0.0
685,3536.0500000000006,0.0
340,10020.429999999998,2239.1099999999997
205,5815.429999999999,8745.589999999998
402,2.64,0.0
3484,10013.52,0.0
1695,3909.52,0.0
309,13606.329999999996,0.0
1983,12772.5,0.0
3272,3652.58,0.0
280,1751.9399999999998,17.33
467,29369.30000000001,3239.41
585,1386.48,1.0
753,2252.019999999999,2497.3099999999995
1178,6249.110000000001,0.0
2289,8428.619999999995,0.0
995,8367.189999999999,0.0
920,4370.969999999998,454.68000000000006
409,5877.9800000000005,1038.8899999999999
1088,13728.699999999992,0.0
291,3450.3500000000017,3887.1699999999996
305,683.6099999999999,0.0
2372,382.69999999999993,1311.99
2227,1761.3300000000004,0.0
719,2586.090000000001,3639.91
499,5168.879999999997,0.0
308,11107.92,0.0
2126,12439.199999999995,0.0
611,829.3799999999999,1625.3600000000001
1010,4868.5700000000015,1159.52
1104,3236.5099999999998,0.0
471,3035.6400000000003,2064.31
277,7444.719999999999,0.0
3651,5619.38,1.91
591,13811.400000000001,0.0
375,1476.28,8483.92
2528,9235.45,0.0
634,1590.4000000000003,0.0
2534,4966.579999999999,0.0
476,968.56,0.0
1043,2715.730000000001,67.94
1273,8749.099999999999,1.0
2456,5138.319999999998,0.0
3651,7827.3600000000015,0.0
1158,5576.370000000002,0.0
2841,5220.350000000001,0.0
244,10495.73,139.11
1276,7488.28,0.0
311,1559.25,1693.2499999999998
1016,4807.19,0.0
1393,9197.539999999997,719.58
1209,4235.379999999999,1055.71
1217,7259.6900000000005,0.0
1725,6340.909999999999,8.29
888,8984.180000000002,0.0
945,30552.44,711.63
1293,1897.5500000000002,0.0
3090,4443.680000000001,595.27
272,4510.200000000002,4409.31
589,1670.67,0.0
257,7416.929999999998,1021.88
2803,36526.37,246.97
711,5047.859999999998,0.0
433,7321.33,0.0
1707,526.23,81.02
252,1707.4199999999996,0.0
478,13662.909999999998,10.0
297,1016.5999999999999,24.68
367,2857.3299999999995,0.0
1567,759.5,306.22
2799,7288.810000000003,0.0
399,2575.650000000001,81.58
1071,9817.57,0.0
556,6247.13,545.66
1451,4686.470000000002,0.0
213,1932.6200000000006,0.0
2857,7471.910000000001,0.0
1093,426.24,0.0
2812,12873.749999999995,1.0
1195,5781.199999999999,0.0
812,4840.67,0.0
320,33.470000000000006,436.52
453,9808.920000000002,0.0
2484,1386.05,0.66
210,3146.1400000000003,1522.9899999999998
563,5276.380000000001,1.85
1385,8604.54,1567.13
356,3258.17,0.0
730,2462.0800000000004,0.0
586,7867.94,0.0
629,2896.54,0.0
842,9050.069999999998,2979.2599999999993
3057,2753.2100000000005,0.0
636,8970.16,4.01
1970,4569.780000000001,0.0
309,1661.1599999999999,0.0
705,714.8700000000001,594.42
219,1477.5899999999997,1526.6499999999999
2402,15308.159999999998,0.0
1265,22063.150000000016,7405.95
2756,9904.429999999997,0.0
1265,380.20999999999987,0.0
1131,1836.44,0.0
1226,2751.9099999999994,0.0
2427,6258.950000000003,708.47
686,7887.4599999999955,352.31
2791,6345.01,0.0
307,3865.9800000000005,3177.5299999999997
2008,9178.420000000002,0.0
328,11755.48,0.0
269,1051.9899999999998,0.0
761,2534.8,0.0
762,5998.440000000001,0.0
502,13372.179999999995,0.0
2454,9863.660000000003,0.0
796,1528.4399999999994,0.0
2612,5174.359999999999,0.0
971,3678.160000000001,0.0
290,2849.4599999999996,0.0
1545,6525.549999999998,0.0
336,462.09,0.0
1472,2737.669999999999,0.0
478,4979.580000000002,0.0
922,7326.799999999998,0.0
480,8414.119999999995,0.0
259,3539.36,2173.6700000000005
1145,4267.08,3294.32
1958,1828.84,0.0
329,2209.67,0.0
3479,2575.400000000001,0.0
968,2892.879999999999,0.0
1499,14693.93,0.0
668,5055.7300000000005,0.0
332,2595.109999999999,0.0
780,1768.9399999999998,6.3
370,1426.5,0.0
443,13794.509999999998,1.02
1987,3206.63,1892.66
2552,65.05000000000001,3232.5899999999997
3570,6856.270000000002,0.0
1111,1354.2300000000002,438.97
384,9669.59,3422.0699999999997
685,1540.9399999999998,51.4
893,3467.13,0.0
2372,17875.180000000004,0.0
3182,12195.009999999998,588.4300000000001
764,12107.300000000001,0.0
536,405.71,2958.3500000000004
827,2759.040000000001,0.0
438,710.6999999999998,2445.0899999999997
507,758.1499999999999,574.99
2561,2009.2899999999993,0.0
2757,3617.0700000000006,1635.62
2533,7861.359999999997,0.0
847,14556.68,0.0
308,1140.3199999999995,0.0
1665,5372.949999999999,5874.73
326,959.54,0.0
192,7423.999999999998,312.52
2152,4701.31,0.0
1453,27068.779999999995,0.0
1911,4492.52,0.0
375,35090.3,2881.77
940,1889.59,0.0
607,48913.17999999997,2.0
395,5998.98,3477.1499999999996
1179,3784.0900000000006,0.0
2163,9352.189999999999,0.0
285,2940.2900000000013,1.0
243,5952.83,0.0
1542,25499.34,3.94
311,797.27,1.0
317,8622.979999999998,0.0
